datetime,station,date,day_of_year,station_id,flow,st_max_temp,st_min_temp,st_mean_temp,st_heat_deg_days,st_cool_deg_days,st_total_rain,st_total_snow,st_total_precip,st_total_snow_on_ground,st_dir_of_max_gust_10sdeg,st_spd_of_max_gust_kmh,era5_6am_t2m,era5_6am_evabs,era5_6am_evavt,era5_6am_lai_lv,era5_6am_ro,era5_6am_es,era5_6am_smlt,era5_6am_stl1,era5_6am_ssro,era5_6am_sp,era5_6am_sro,era5_6am_e,era5_6am_tp,era5_6am_swvl1,era5_noon_t2m,era5_noon_evavt,era5_noon_ro,era5_noon_sd,era5_noon_es,era5_noon_sf,era5_noon_smlt,era5_noon_stl1,era5_noon_ssr,era5_noon_e,era5_noon_tp
7/2/2017,07SB013,7/2/2017,,,0.071,23,9,16,2,0,0,0,0,0,,,,,,,,,,,,,,,,,290.1537283,-0.000330003,2.57E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.5504584,8368647.961,-0.001086388,0.001910206
7/3/2017,07SB013,7/3/2017,,,0.065,29,14,21.5,0,3.5,3.6,0,3.6,3.6,,,,,,,,,,,,,,,,,294.1019063,-0.00035806,1.68E-05,0,-8.73E-11,1.86E-09,-1.86E-09,294.9706886,11029839.74,-0.000951069,1.27E-05
7/4/2017,07SB013,7/4/2017,,,0.072,25,15,20,0,2,0,0,0,0,,,,,,,,,,,,,,,,,289.681819,-0.00038795,0.000160203,0,-8.73E-11,1.86E-09,-1.86E-09,290.9623949,4202830.6,-0.001085455,0.019526758
7/5/2017,07SB013,7/5/2017,,,0.066,30,11,20.5,0,2.5,0,0,0,0,,,,,,,,,,,,,,,,,293.5959743,-0.000627091,2.23E-05,0,-8.73E-11,1.86E-09,-1.86E-09,293.4409239,8764875.379,-0.001639021,0.000922147
7/6/2017,07SB013,7/6/2017,,,0.061,25,11,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,293.8916627,-0.000700711,1.67E-05,0,-8.73E-11,1.86E-09,-1.86E-09,294.7130241,10172096.74,-0.001562949,2.91E-06
7/7/2017,07SB013,7/7/2017,,,0.054,26,9,17.5,0.5,0,0,0,0,0,,,,,,,,,,,,,,,,,296.8880942,-0.000638018,1.68E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.7499455,11751542.33,-0.001857073,8.61E-06
7/8/2017,07SB013,7/8/2017,,,0.048,28,12,20,0,2,0,0,0,0,,,,,,,,,,,,,,,,,295.1205,-0.001119224,1.69E-05,0,-8.73E-11,1.86E-09,-1.86E-09,296.0980315,11683420.17,-0.002246361,2.58E-05
7/9/2017,07SB013,7/9/2017,,,0.042,27,14,20.5,0,2.5,0,0,0,0,,,,,,,,,,,,,,,,,296.9069854,-0.00086017,1.66E-05,0,-8.73E-11,1.86E-09,-1.86E-09,296.6854875,11734394.19,-0.001938395,0
7/10/2017,07SB013,7/10/2017,,,0.036,29,13,21,0,3,0,0,0,0,,,,,,,,,,,,,,,,,298.1726198,-0.001210089,1.66E-05,0,-8.73E-11,1.86E-09,-1.86E-09,297.0100203,12068570.96,-0.002442666,0
7/11/2017,07SB013,7/11/2017,,,0.032,18,17,17.5,0.5,0,3.4,0,3.4,3.4,,,,,,,,,,,,,,,,,296.3106093,-0.000531224,1.66E-05,0,-8.73E-11,1.86E-09,-1.86E-09,297.5876968,9827548.439,-0.001279981,4.07E-06
7/12/2017,07SB013,7/12/2017,,,0.028,22,10,16,2,0,0,0,0,0,,,,,,,,,,,,,,,,,295.4868548,-0.000868985,1.76E-05,0,-8.73E-11,1.86E-09,-1.86E-09,296.260806,7799212.95,-0.001571099,0.000208331
7/13/2017,07SB013,7/13/2017,,,0.022,25,10,17.5,0.5,0,0,0,0,0,,,,,,,,,,,,,,,,,290.1826129,-0.001420959,1.65E-05,0,-8.73E-11,1.86E-09,-1.86E-09,292.6533313,7656967.885,-0.002093752,1.50E-06
7/14/2017,07SB013,7/14/2017,,,0.019,28,15,21.5,0,3.5,2.3,0,2.3,2.3,,,,,,,,,,,,,,,,,292.9435978,-0.00110569,1.65E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.3163811,11428411.71,-0.001894854,9.39E-07
7/15/2017,07SB013,7/15/2017,,,0.016,27,11,19,0,1,0,0,0,0,,,,,,,,,,,,,,,,,293.614882,-0.001454848,1.65E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.2285508,10579359.95,-0.002140878,2.81E-06
7/16/2017,07SB013,7/16/2017,,,0.013,29,15,22,0,4,0,0,0,0,,,,,,,,,,,,,,,,,293.4351466,-0.000649532,2.52E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.4190884,10527791.72,-0.001301884,0.00164345
7/17/2017,07SB013,7/17/2017,,,0.009,23,14,18.5,0,0.5,0,0,0,0,,,,,,,,,,,,,,,,,284.1713105,-0.003037737,1.76E-05,0,-8.73E-11,1.86E-09,-1.86E-09,288.1422796,6713442.184,-0.003671878,0.000285578
7/18/2017,07SB013,7/18/2017,,,0.008,21,10,15.5,2.5,0,0,0,0,0,,,,,,,,,,,,,,,,,288.8749037,-0.001862256,1.70E-05,0,-8.73E-11,1.86E-09,-1.86E-09,290.0537634,10315689.03,-0.002536189,9.69E-05
7/19/2017,07SB013,7/19/2017,,,0.006,23,11,17,1,0,0,0,0,0,,,,,,,,,,,,,,,,,285.6629199,-0.001510179,1.65E-05,0,-8.73E-11,1.86E-09,-1.86E-09,290.4398908,10351078.47,-0.002137783,2.43E-05
7/20/2017,07SB013,7/20/2017,,,0.005,28,10,19,0,1,0,0,0,0,,,,,,,,,,,,,,,,,289.8445406,-0.001471424,1.65E-05,0,-8.73E-11,1.86E-09,-1.86E-09,292.4459462,11808846.75,-0.002085334,1.88E-06
7/21/2017,07SB013,7/21/2017,,,0.003,27,15,21,0,3,19,0,19,19,,,,,,,,,,,,,,,,,291.6616588,-0.001378657,1.71E-05,0,-8.73E-11,1.86E-09,-1.86E-09,292.1119052,9624563.61,-0.002017269,0.000157218
7/22/2017,07SB013,7/22/2017,,,0.003,21,13,17,1,0,0,0,0,0,,,,,,,,,,,,,,,,,293.7810734,-0.000412192,1.67E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.298199,9813715.539,-0.000909292,8.04E-05
7/23/2017,07SB013,7/23/2017,,,0.002,28,11,19.5,0,1.5,0,0,0,0,,,,,,,,,,,,,,,,,287.1967732,-0.001592944,1.63E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.8769158,10065787.57,-0.00209873,0
7/24/2017,07SB013,7/24/2017,,,0.001,28,16,22,0,4,0,0,0,0,,,,,,,,,,,,,,,,,293.1923182,-0.001407517,1.63E-05,0,-8.73E-11,1.86E-09,-1.86E-09,293.8882538,10447998.34,-0.001924392,9.39E-07
7/25/2017,07SB013,7/25/2017,,,0.001,22,14,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,295.2492475,-0.000606809,1.63E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.9517489,8094949.205,-0.001071383,9.39E-07
7/26/2017,07SB013,7/26/2017,,,0.001,27,11,19,0,1,0,0,0,0,,,,,,,,,,,,,,,,,295.4842715,-0.000518063,1.63E-05,0,-8.73E-11,1.86E-09,-1.86E-09,296.5502432,8506001.449,-0.000979674,4.77E-06
7/27/2017,07SB013,7/27/2017,,,0,30,12,21,0,3,0,0,0,0,,,,,,,,,,,,,,,,,293.1843285,-0.002017361,2.35E-05,0,-8.73E-11,1.86E-09,-1.86E-09,293.7795951,7283045.112,-0.002761381,0.001548492
7/28/2017,07SB013,7/28/2017,,,0,32,13,22.5,0,4.5,5,0,5,5,,,,,,,,,,,,,,,,,284.3475572,-0.00174376,2.21E-05,0,-8.73E-11,1.86E-09,-1.86E-09,288.4739596,2549105.391,-0.002211402,0.00136562
7/29/2017,07SB013,7/29/2017,,,0.001,28,12,20,0,2,0,0,0,0,,,,,,,,,,,,,,,,,286.1958652,-0.001522755,4.26E-05,0,-8.73E-11,1.86E-09,-1.86E-09,289.1239499,5181648.72,-0.002527755,0.004948884
7/30/2017,07SB013,7/30/2017,,,0.001,33,13,23,0,5,1.5,0,1.5,1.5,,,,,,,,,,,,,,,,,288.9495091,-0.001312904,1.75E-05,0,-8.73E-11,1.86E-09,-1.86E-09,289.2458395,5146917.519,-0.001786626,0.00025417
7/31/2017,07SB013,7/31/2017,,,0.001,26,15,20.5,0,2.5,0,0,0,0,,,,,,,,,,,,,,,,,292.3157912,-0.000712613,1.73E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.7149748,8607117.616,-0.001481085,0.000231973
8/1/2017,07SB013,8/1/2017,,,0,25,11,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,295.246723,-0.000356305,1.62E-05,0,-8.73E-11,1.86E-09,-1.86E-09,294.4908333,9591487.599,-0.001099245,2.14E-06
8/2/2017,07SB013,8/2/2017,,,0,21,14,17.5,0.5,0,11.2,0,11.2,11.2,,,,,,,,,,,,,,,,,294.7662017,-0.000589598,1.60E-05,0,-8.73E-11,1.86E-09,-1.86E-09,294.5946818,9018807.214,-0.001303848,0
8/3/2017,07SB013,8/3/2017,,,0,24,7,15.5,2.5,0,0,0,0,0,,,,,,,,,,,,,,,,,295.4947526,-0.000428615,1.71E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.7816161,8541600.877,-0.001080064,0.000232817
8/4/2017,07SB013,8/4/2017,,,0,25,9,17,1,0,0,0,0,0,,,,,,,,,,,,,,,,,297.6294908,-0.000553402,1.97E-05,0,-8.73E-11,1.86E-09,-1.86E-09,296.8806468,8774424.455,-0.001241643,0.000775343
8/5/2017,07SB013,8/5/2017,,,0,24,9,16.5,1.5,0,0,0,0,0,,,,,,,,,,,,,,,,,289.4111494,-0.000872539,3.19E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.5693,4737926.845,-0.001538714,0.003060061
8/6/2017,07SB013,8/6/2017,,,0,26,8,17,1,0,0,0,0,0,,,,,,,,,,,,,,,,,286.3287101,-0.001753447,1.63E-05,0,-8.73E-11,1.86E-09,-1.86E-09,288.7114645,3857753.776,-0.002291874,0.000124851
8/7/2017,07SB013,8/7/2017,,,0,27,12,19.5,0,1.5,15.2,0,15.2,15.2,,,,,,,,,,,,,,,,,289.7233513,-0.00102646,1.61E-05,0,-8.73E-11,1.86E-09,-1.86E-09,290.8063425,7328120.404,-0.001548307,2.58E-05
8/8/2017,07SB013,8/8/2017,,,0,19,14,16.5,1.5,0,5.4,0,5.4,5.4,,,,,,,,,,,,,,,,,293.4043119,-0.000656475,1.59E-05,0,-8.73E-11,1.86E-09,-1.86E-09,293.3019823,9137217.719,-0.001201115,0
8/9/2017,07SB013,8/9/2017,,,0,22,14,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,296.9566554,-0.00047928,1.59E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.8108689,8212534.554,-0.00104025,3.76E-07
8/10/2017,07SB013,8/10/2017,,,0,25,8,16.5,1.5,0,0,0,0,0,,,,,,,,,,,,,,,,,296.9342209,-0.000644457,1.59E-05,0,-8.73E-11,1.86E-09,-1.86E-09,296.9381811,7626459.829,-0.001218634,9.39E-07
8/11/2017,07SB013,8/11/2017,,,0,26,10,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,296.2607712,-0.000859483,1.59E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.8479561,8593681.947,-0.001507601,0
8/12/2017,07SB013,8/12/2017,,,0,26,9,17.5,0.5,0,0,0,0,0,,,,,,,,,,,,,,,,,295.9217317,-0.000669208,1.59E-05,0,-8.73E-11,1.86E-09,-1.86E-09,296.0288015,8623335.245,-0.00127728,0
8/13/2017,07SB013,8/13/2017,,,0,26,10,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,295.7325066,-0.000881328,1.57E-05,0,-8.73E-11,1.86E-09,-1.86E-09,296.2169734,7720730.22,-0.001421104,9.39E-07
8/14/2017,07SB013,8/14/2017,,,0,27,10,18.5,0,0.5,0.5,0,0.5,0.5,,,,,,,,,,,,,,,,,296.8833017,-0.001241379,1.57E-05,0,-8.73E-11,1.86E-09,-1.86E-09,297.3558841,8176839.543,-0.001782658,0
8/15/2017,07SB013,8/15/2017,,,0,25,15,20,0,2,29.4,0,29.4,29.4,,,,,,,,,,,,,,,,,293.3553785,-0.001004841,1.73E-05,0,-8.73E-11,1.86E-09,-1.86E-09,295.934908,6236318.904,-0.00135702,0.000361911
8/16/2017,07SB013,8/16/2017,,,0,25,9,17,1,0,0,0,0,0,,,,,,,,,,,,,,,,,292.7897974,-0.002251323,3.47E-05,0,-8.73E-11,1.86E-09,-1.86E-09,293.8629756,7143397.599,-0.003230014,0.00415449
8/17/2017,07SB013,8/17/2017,,,0,26,9,17.5,0.5,0,0,0,0,0,,,,,,,,,,,,,,,,,294.4157142,-0.000927227,1.56E-05,0,-8.73E-11,1.86E-09,-1.86E-09,294.800543,7798304.448,-0.00142304,0
8/18/2017,07SB013,8/18/2017,,,0,26,10,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,291.7458221,-0.001147546,1.68E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.9636863,3152978.313,-0.001515737,0.0002941
8/19/2017,07SB013,8/19/2017,,,0,26,12,19,0,1,0,0,0,0,,,,,,,,,,,,,,,,,288.0943798,-0.000773995,3.20E-05,0,-8.73E-11,1.86E-09,-1.86E-09,289.9989906,3828731.341,-0.001470275,0.003516956
8/20/2017,07SB013,8/20/2017,,,0,22,7,14.5,3.5,0,2.1,0,2.1,2.1,,,,,,,,,,,,,,,,,288.2405857,-0.00113005,6.56E-05,0,-8.73E-11,1.86E-09,-1.86E-09,288.9411016,2623748.693,-0.001943478,0.009159031
8/21/2017,07SB013,8/21/2017,,,0.001,21,11,16,2,0,0,0,0,0,,,,,,,,,,,,,,,,,288.7886716,-0.001214957,2.91E-05,0,-8.73E-11,1.86E-09,-1.86E-09,289.7704051,4327744.213,-0.00192119,0.002528797
8/22/2017,07SB013,8/22/2017,,,0.001,22,6,14,4,0,0.7,0,0.7,0.7,,,,,,,,,,,,,,,,,289.8739579,-0.000775505,1.81E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.3847251,5754274.208,-0.001201223,0.00050466
8/23/2017,07SB013,8/23/2017,,,0.001,22,11,16.5,1.5,0,0,0,0,0,,,,,,,,,,,,,,,,,290.9988563,-0.001359013,1.55E-05,0,-8.73E-11,1.86E-09,-1.86E-09,290.5913289,6234558,-0.001876348,0
8/24/2017,07SB013,8/24/2017,,,0,24,8,16,2,0,0,0,0,0,,,,,,,,,,,,,,,,,294.0580471,-0.00019075,1.55E-05,0,-8.73E-11,1.86E-09,-1.86E-09,293.4873677,6781836.412,-0.000764354,0
8/25/2017,07SB013,8/25/2017,,,0.001,24,11,17.5,0.5,0,0,0,0,0,,,,,,,,,,,,,,,,,293.0108693,-0.00098554,1.78E-05,0,-8.73E-11,1.86E-09,-1.86E-09,292.6922695,4283939.637,-0.001508345,0.000548472
8/26/2017,07SB013,8/26/2017,,,0.001,25,8,16.5,1.5,0,0,0,0,0,,,,,,,,,,,,,,,,,288.7558408,-0.00120071,3.01E-05,0,-8.73E-11,1.86E-09,-1.86E-09,289.8895813,3365178.754,-0.002151725,0.00285222
8/27/2017,07SB013,8/27/2017,,,0.001,28,8,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,289.8155646,-0.000615857,3.21E-05,0,-8.73E-11,1.86E-09,-1.86E-09,290.1733798,5451067.902,-0.001275749,0.002771797
8/28/2017,07SB013,8/28/2017,,,0.001,33,10,21.5,0,3.5,0,0,0,0,,,,,,,,,,,,,,,,,286.6749597,-0.00099393,3.11E-05,0,-8.73E-11,1.86E-09,-1.86E-09,287.9792441,4654612.349,-0.001640578,0.002542221
8/29/2017,07SB013,8/29/2017,,,0,26,12,19,0,1,0,0,0,0,,,,,,,,,,,,,,,,,286.1744872,-0.001046005,1.60E-05,0,-8.73E-11,1.86E-09,-1.86E-09,288.5639574,5125317.321,-0.001546107,0.000141213
8/30/2017,07SB013,8/30/2017,,,0,25,7,16,2,0,0,0,0,0,,,,,,,,,,,,,,,,,290.0116757,-0.001033981,1.53E-05,0,-8.73E-11,1.86E-09,-1.86E-09,289.1940533,5771026.933,-0.001517419,0
8/31/2017,07SB013,8/31/2017,,,0,31,12,21.5,0,3.5,0.4,0,0.4,0.4,,,,,,,,,,,,,,,,,292.1548101,-0.000212794,1.59E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.644996,5432672.086,-0.000681938,0.000106954
9/1/2017,07SB013,9/1/2017,,,0,24,13,18.5,0,0.5,0,0,0,0,,,,,,,,,,,,,,,,,286.7617341,-0.001008313,2.85E-05,0,-8.73E-11,1.86E-09,-1.86E-09,287.276736,1643930.371,-0.001713106,0.002442634
9/2/2017,07SB013,9/2/2017,,,0,26,10,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,286.2972036,-0.000580846,1.70E-05,0,-8.73E-11,1.86E-09,-1.86E-09,287.8609218,2478816.844,-0.000869089,0.000301005
9/3/2017,07SB013,9/3/2017,,,0,23,8,15.5,2.5,0,0,0,0,0,,,,,,,,,,,,,,,,,287.1466639,-0.000769443,1.61E-05,0,-8.73E-11,1.86E-09,-1.86E-09,287.7709806,4804313.497,-0.001092244,0.000180767
9/4/2017,07SB013,9/4/2017,,,0,19,11,15,3,0,0,0,0,0,,,,,,,,,,,,,,,,,285.4569307,-0.001361004,1.61E-05,0,-8.73E-11,1.86E-09,-1.86E-09,286.6133316,3748775.614,-0.001833578,0.000220864
9/5/2017,07SB013,9/5/2017,,,0,20,4,12,6,0,0,0,0,0,,,,,,,,,,,,,,,,,290.2427534,-0.001057338,1.52E-05,0,-8.73E-11,1.86E-09,-1.86E-09,290.3652408,4656110.951,-0.001544486,3.76E-07
9/6/2017,07SB013,9/6/2017,,,0,26,7,16.5,1.5,0,0,0,0,0,,,,,,,,,,,,,,,,,290.8982597,-0.00063268,1.51E-05,0,-8.73E-11,1.86E-09,-1.86E-09,290.3110868,5166821.435,-0.001002073,0
9/7/2017,07SB013,9/7/2017,,,0,24,8,16,2,0,0,0,0,0,,,,,,,,,,,,,,,,,292.1409764,-0.000420782,1.51E-05,0,-8.73E-11,1.86E-09,-1.86E-09,291.0291587,4922491.136,-0.000856451,9.39E-07
9/8/2017,07SB013,9/8/2017,,,0,26,5,15.5,2.5,0,0,0,0,0,,,,,,,,,,,,,,,,,288.9070738,-0.000777811,1.53E-05,0,-8.73E-11,1.86E-09,-1.86E-09,289.8531398,3967924.029,-0.001345286,3.90E-05
9/9/2017,07SB013,9/9/2017,,,0,31,7,19,0,1,0,0,0,0,,,,,,,,,,,,,,,,,286.4380683,-0.000940173,1.50E-05,0,-8.73E-11,1.86E-09,-1.86E-09,287.5688615,4542951.082,-0.001303393,0
9/10/2017,07SB013,9/10/2017,,,0,26,12,19,0,1,0,0,0,0,,,,,,,,,,,,,,,,,285.0543584,-0.001056555,1.79E-05,0,-8.73E-11,1.86E-09,-1.86E-09,286.1091924,1918285.191,-0.001353955,0.000593485
9/11/2017,07SB013,9/11/2017,,,0,27,6,16.5,1.5,0,0,0,0,0,,,,,,,,,,,,,,,,,285.8391203,-0.000384497,2.22E-05,0,-8.73E-11,1.86E-09,-1.86E-09,286.4089753,3084070.42,-0.00076549,0.001355226
9/12/2017,07SB013,9/12/2017,,,0,27,6,16.5,1.5,0,0,0,0,0,,,,,,,,,,,,,,,,,284.1846466,-0.000600657,2.97E-05,0,-8.73E-11,1.86E-09,-1.86E-09,285.331867,2126529.257,-0.000986072,0.002497059
9/13/2017,07SB013,9/13/2017,,,0,17,6,11.5,6.5,0,0.2,0,0.2,0.2,,,,,,,,,,,,,,,,,280.8625566,-0.001441478,1.57E-05,0,-8.73E-11,1.86E-09,-1.86E-09,283.5449993,3495315.469,-0.001885546,0.000148174
9/14/2017,07SB013,9/14/2017,,,0,13,9,11,7,0,0,0,0,0,,,,,,,,,,,,,,,,,283.0671225,-0.00091688,1.49E-05,0,-8.73E-11,1.86E-09,-1.86E-09,284.3134826,4361176.221,-0.001147265,1.88E-06
9/15/2017,07SB013,9/15/2017,,,0,13,6,9.5,8.5,0,0.2,0,0.2,0.2,,,,,,,,,,,,,,,,,286.3614619,-0.000952153,1.49E-05,0,-8.73E-11,1.86E-09,-1.86E-09,285.4863352,4192864.435,-0.001247343,9.39E-07
9/16/2017,07SB013,9/16/2017,,,0,10,6,8,10,0,0,0,0,0,,,,,,,,,,,,,,,,,285.962821,-0.00062719,1.49E-05,0,-8.73E-11,1.86E-09,-1.86E-09,285.6754812,4153146.698,-0.000953758,9.39E-07
9/17/2017,07SB013,9/17/2017,,,0,14,3,8.5,9.5,0,0,0,0,0,,,,,,,,,,,,,,,,,285.6135253,-0.000470665,1.49E-05,0,-8.73E-11,1.86E-09,-1.86E-09,285.8297297,3869347.32,-0.000735727,0
9/18/2017,07SB013,9/18/2017,,,0,21,3,12,6,0,0,0,0,0,,,,,,,,,,,,,,,,,285.653961,-0.000534127,1.49E-05,0,-8.73E-11,1.86E-09,-1.86E-09,285.7848043,3859639.556,-0.000742459,1.88E-06
9/19/2017,07SB013,9/19/2017,,,0,15,6,10.5,7.5,0,10.4,0,10.4,10.4,,,,,,,,,,,,,,,,,286.7007445,-0.000583643,1.49E-05,0,-8.73E-11,1.86E-09,-1.86E-09,286.2587515,3685410.141,-0.000808374,0
9/20/2017,07SB013,9/20/2017,,,0,18,7,12.5,5.5,0,0,0,0,0,,,,,,,,,,,,,,,,,285.4358722,-0.00085857,1.49E-05,0,-8.73E-11,1.86E-09,-1.86E-09,285.2944,2650676.601,-0.001116819,0
9/21/2017,07SB013,9/21/2017,,,0,18,1,9.5,8.5,0,0,0,0,0,,,,,,,,,,,,,,,,,281.0492276,-0.001106036,1.49E-05,0,-8.73E-11,1.86E-09,-1.86E-09,282.8648308,1636193.105,-0.001367247,7.32E-07
9/22/2017,07SB013,9/22/2017,,,0,9,2,5.5,12.5,0,0.8,0,0.8,0.8,,,,,,,,,,,,,,,,,280.7528497,-0.000850024,1.57E-05,0,-8.73E-11,1.86E-09,-1.86E-09,282.4536782,2157524.53,-0.00108228,0.000180373
9/23/2017,07SB013,9/23/2017,,,0,10,3,6.5,11.5,0,0,0,0,0,,,,,,,,,,,,,,,,,281.0997375,-0.000917435,1.59E-05,0,-8.73E-11,1.86E-09,-1.86E-09,281.8291383,1842563.386,-0.001165309,0.000220526
9/24/2017,07SB013,9/24/2017,,,0,13,6,9.5,8.5,0,0,0,0,0,,,,,,,,,,,,,,,,,283.1107065,-0.000672845,1.49E-05,0,-8.73E-11,1.86E-09,-1.86E-09,282.8948304,2766106.66,-0.000844278,1.67E-05
9/25/2017,07SB013,9/25/2017,,,0,15,5,10,8,0,0,0,0,0,,,,,,,,,,,,,,,,,283.9902008,-0.000409064,1.47E-05,0,-8.73E-11,1.86E-09,-1.86E-09,283.5179978,2062956.498,-0.000546859,1.88E-06
9/26/2017,07SB013,9/26/2017,,,0,16,6,11,7,0,0,0,0,0,,,,,,,,,,,,,,,,,283.5166257,-0.000151571,1.57E-05,0,-8.73E-11,1.86E-09,-1.86E-09,283.2102845,1128045.346,-0.000250552,0.000224992
9/27/2017,07SB013,9/27/2017,,,0,21,5,13,5,0,0,0,0,0,,,,,,,,,,,,,,,,,281.6352727,-0.000627162,1.47E-05,0,-8.73E-11,1.86E-09,-1.86E-09,282.8108454,2439654.762,-0.000839988,4.54E-06
9/28/2017,07SB013,9/28/2017,,,0,18,2,10,8,0,0,0,0,0,,,,,,,,,,,,,,,,,283.7375765,-0.000550809,1.65E-05,0,-8.73E-11,1.86E-09,-1.86E-09,283.2413634,1727579.206,-0.000784997,0.000387953
9/29/2017,07SB013,9/29/2017,,,0,22,2,12,6,0,0,0,0,0,,,,,,,,,,,,,,,,,286.7675699,-9.55E-06,1.47E-05,0,-8.73E-11,1.86E-09,-1.86E-09,285.349139,2374776.297,-5.38E-05,0
9/30/2017,07SB013,9/30/2017,,,0,21,5,13,5,0,0,0,0,0,,,,,,,,,,,,,,,,,283.6455292,-0.000570509,1.88E-05,0,-8.73E-11,1.86E-09,-1.86E-09,283.4707863,1336878.797,-0.000793227,0.00068288
10/1/2017,07SB013,10/1/2017,,,0,18,7,12.5,5.5,0,13.6,0,13.6,13.6,,,,,,,,,,,,,,,,,278.3695819,-0.000861969,3.90E-05,0,-8.73E-11,1.86E-09,-1.86E-09,280.7609819,914809.883,-0.001499351,0.004160356
10/2/2017,07SB013,10/2/2017,,,0,8,8,8,10,0,0.4,0,0.4,0.4,,,,,,,,,,,,,,,,,279.559475,-0.001375282,1.47E-05,0,-8.73E-11,1.86E-09,-1.86E-09,280.3888767,2461219.228,-0.001622794,4.39E-06
10/3/2017,07SB013,10/3/2017,,,0,6,4,5,13,0,0.3,0,0.3,0.3,,,,,,,,,,,,,,,,,279.0816401,-0.00060584,1.78E-05,0,-8.73E-11,1.86E-09,-1.86E-09,279.8589676,529957.9198,-0.000781628,0.000645218
10/4/2017,07SB013,10/4/2017,,,0,13,0,6.5,11.5,0,0,0,0,0,,,,,,,,,,,,,,,,,275.7554083,-0.000833948,1.47E-05,4.78E-06,-8.73E-11,6.06E-06,-1.86E-09,278.8182932,1720788.308,-0.001010199,3.23E-05
10/5/2017,07SB013,10/5/2017,,,0,14,-3,5.5,12.5,0,0,0,0,0,,,,,,,,,,,,,,,,,277.6117223,-0.000840174,1.46E-05,4.78E-06,-3.03E-08,1.86E-09,2.96E-07,278.2946254,935863.5108,-0.000958786,7.98E-06
10/6/2017,07SB013,10/6/2017,,,0,19,-1,9,9,0,0,0,0,0,,,,,,,,,,,,,,,,,278.7956397,-0.000334723,2.01E-05,1.98E-06,6.66E-08,1.86E-09,1.07E-06,278.893903,859302.575,-0.000474915,0.001020202
10/7/2017,07SB013,10/7/2017,,,0,17,3,10,8,0,0,0,0,0,,,,,,,,,,,,,,,,,274.0726894,-0.001306691,1.53E-05,0.000146245,-3.80E-06,0.000182203,-1.86E-09,276.7975086,1063064.582,-0.001571542,0.000306576
10/8/2017,07SB013,10/8/2017,,,0,8,3,5.5,12.5,0,0,0,0,0,,,,,,,,,,,,,,,,,271.5527399,-0.001426034,1.45E-05,0.000304858,-9.62E-06,0.000192782,-1.86E-09,274.9415712,878505.5892,-0.001633039,0.000209567
10/9/2017,07SB013,10/9/2017,,,0,9,-2,3.5,14.5,0,0,0,0,0,,,,,,,,,,,,,,,,,274.9696267,-0.001082493,1.51E-05,0.000944428,-1.73E-05,0.000818006,1.56E-06,275.7193566,762167.9075,-0.001269202,0.000917908
10/10/2017,07SB013,10/10/2017,,,0,18,-1,8.5,9.5,0,0,0,0,0,,,,,,,,,,,,,,,,,273.0701954,-0.000947726,1.46E-05,0.001351069,-2.25E-05,0.000214626,4.09E-07,274.7641744,1485533.803,-0.001103116,0.000238352
10/11/2017,07SB013,10/11/2017,,,0,15,0,7.5,10.5,0,0,0,0,0,,,,,,,,,,,,,,,,,275.2050341,-0.000475347,1.47E-05,0.001571364,1.22E-06,0.00013072,4.16E-06,274.4971492,1702378.329,-0.000508833,0.000180616
10/12/2017,07SB013,10/12/2017,,,0,6,-1,2.5,15.5,0,0,0,0,0,,,,,,,,,,,,,,,,,275.2872772,-0.000365205,1.49E-05,0.001507155,1.72E-06,4.85E-06,1.74E-05,275.1515244,1052078.769,-0.000389969,5.94E-05
10/13/2017,07SB013,10/13/2017,,,0,4,-4,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,270.7428185,-0.001242986,1.45E-05,0.001513437,-5.78E-05,4.52E-05,-1.86E-09,274.0591911,1096870.323,-0.001442495,4.60E-05
